Date,Open,High,Low,Close,Volume,Adj Close
1987-08-18,81.00,81.00,78.25,79.50,3596000,9.30
1987-08-17,81.75,82.25,81.00,81.75,2226800,9.57
1987-08-14,81.25,82.75,81.00,82.00,2638000,9.54
1987-08-13,79.75,82.25,79.50,82.25,3202800,9.57
1987-08-12,77.75,80.00,77.50,79.50,3600400,9.25
1987-08-11,76.12,79.38,76.00,79.00,7600000,9.19
1987-08-10,74.62,76.00,74.25,76.00,1954400,8.84
1987-08-07,75.00,76.00,74.50,75.25,1781600,8.76
1987-08-06,74.25,75.25,73.12,75.12,1818400,8.74
1987-08-05,73.00,74.75,72.88,73.88,1716000,8.60
1987-08-04,72.75,73.12,72.00,72.00,1426800,8.38
1987-08-03,72.75,73.75,72.62,72.75,1996000,8.47
1987-07-31,73.62,74.12,73.12,73.75,1775600,8.58
1987-07-30,72.12,74.00,71.88,74.00,2560800,8.61
1987-07-29,72.00,72.75,71.62,72.25,1974000,8.41
1987-07-28,72.00,72.38,70.75,70.88,1268800,8.25
1987-07-27,71.12,72.38,70.88,72.12,1134800,8.39
1987-07-24,69.75,71.38,69.75,71.38,1425200,8.31
1987-07-23,70.38,70.38,69.12,69.88,1038400,8.13
1987-07-22,69.75,70.38,69.50,69.75,1613200,8.12
1987-07-21,70.00,70.75,68.25,69.50,1802400,8.09
1987-07-20,70.12,70.88,70.00,70.50,1493600,8.20
1987-07-17,71.12,71.38,70.50,70.50,3561600,8.20
1987-07-16,70.88,71.12,69.50,70.88,2393200,8.25
1987-07-15,70.88,71.50,70.50,70.88,2255200,8.25
1987-07-14,70.62,71.50,70.50,71.50,1650800,8.32
1987-07-13,69.12,70.75,68.38,70.75,2812000,8.23
1987-07-10,69.38,69.75,69.12,69.12,1594000,8.04
1987-07-09,69.88,70.25,69.25,69.38,2031200,8.07
1987-07-08,69.88,70.00,69.00,69.88,1811600,8.13
1987-07-07,68.62,70.25,68.62,69.62,2474800,8.10
1987-07-06,70.25,70.62,68.12,68.50,3489200,7.97
1987-07-02,70.62,70.75,69.75,70.25,2704800,8.18
1987-07-01,70.88,70.88,69.88,69.88,1838000,8.13
1987-06-30,72.38,72.38,70.25,70.88,1968800,8.25
1987-06-29,72.62,72.75,71.75,72.12,1216000,8.39
1987-06-26,71.62,73.00,71.50,72.12,1431600,8.39
1987-06-25,72.00,72.88,71.50,72.88,2174400,8.48
1987-06-24,70.50,71.62,70.12,71.62,1843200,8.34
1987-06-23,71.88,72.38,70.12,70.62,2809600,8.22
1987-06-22,69.88,71.62,69.62,71.50,2542400,8.32
1987-06-19,69.38,70.00,69.00,69.00,3540400,8.03
1987-06-18,68.88,69.88,68.62,69.38,1242400,8.07
1987-06-17,69.62,70.12,69.38,69.38,2931600,8.07
1987-06-16,69.38,69.50,67.25,69.38,2516000,8.07
1987-06-15,135.88,136.25,135.00,135.12,2758400,7.86
1987-06-12,134.75,135.88,134.38,135.25,2929600,7.87
1987-06-11,133.00,134.50,132.75,133.88,2417600,7.79
1987-06-10,133.00,134.25,131.88,133.00,3565600,7.74
1987-06-09,132.38,132.62,130.75,131.62,1987200,7.66
1987-06-08,130.38,132.12,130.00,132.00,2050400,7.68
1987-06-05,130.00,131.50,129.50,131.12,2669600,7.63
1987-06-04,129.75,130.38,128.62,130.25,2453600,7.58
1987-06-03,129.25,130.12,128.75,129.50,2296800,7.54
1987-06-02,127.00,129.00,126.50,128.25,2712800,7.46
1987-06-01,128.88,129.00,127.00,127.38,2313600,7.41
1987-05-29,130.50,130.75,127.75,127.88,1944000,7.44
1987-05-28,129.25,130.88,128.62,129.88,2420000,7.56
1987-05-27,128.75,130.00,128.50,129.50,2571200,7.54
1987-05-26,128.75,129.75,127.50,129.25,2688000,7.52
1987-05-22,127.25,127.50,126.25,126.88,1812800,7.38
1987-05-21,128.00,128.00,125.12,126.25,2488800,7.35
1987-05-20,124.38,127.75,123.00,127.00,3995200,7.39
1987-05-19,125.75,125.75,122.62,124.50,2652800,7.24
1987-05-18,124.38,126.25,123.12,125.00,3668000,7.27
1987-05-15,127.75,128.88,124.75,125.25,4547200,7.23
1987-05-14,129.75,130.12,127.50,128.00,1922400,7.39
1987-05-13,129.25,129.88,127.75,129.75,1737600,7.49
1987-05-12,126.50,129.00,125.75,129.00,2753600,7.45
1987-05-11,128.25,131.25,126.00,126.00,3652000,7.28
1987-05-08,129.25,129.38,127.25,127.62,3173600,7.37
1987-05-07,130.50,131.62,128.75,128.75,2655200,7.44
1987-05-06,131.75,133.12,128.25,130.75,2307200,7.55
1987-05-05,128.25,132.75,127.88,132.25,3122400,7.64
1987-05-04,125.75,127.88,124.62,127.88,2215200,7.39
1987-05-01,127.50,128.50,125.25,125.75,2014400,7.26
1987-04-30,125.00,128.38,125.00,127.75,2763200,7.38
1987-04-29,126.00,126.25,124.50,125.25,3048000,7.23
1987-04-28,127.38,128.50,124.00,124.00,4122400,7.16
1987-04-27,124.50,129.25,123.75,127.25,4286400,7.35
1987-04-24,126.75,128.00,125.50,126.25,2306400,7.29
1987-04-23,127.00,128.00,125.62,127.25,3614400,7.35
1987-04-22,129.00,129.75,126.12,126.38,4269600,7.30
1987-04-21,123.25,129.25,122.75,128.88,5469600,7.44
1987-04-20,125.38,125.38,123.12,124.00,3388000,7.16
1987-04-16,126.88,127.00,124.50,124.50,5843200,7.19
1987-04-15,126.75,127.50,124.75,126.50,4143200,7.31
1987-04-14,126.50,127.25,123.00,126.00,8720000,7.28
1987-04-13,131.75,133.38,128.50,128.50,3617600,7.42
1987-04-10,133.50,133.88,131.50,132.25,5546400,7.64
1987-04-09,136.12,136.50,133.75,134.75,3885600,7.78
1987-04-08,134.00,136.62,133.25,135.88,3791200,7.85
1987-04-07,133.75,137.00,132.50,133.75,4916000,7.72
1987-04-06,133.38,134.25,132.38,133.88,2780000,7.73
1987-04-03,128.12,132.50,128.00,131.50,3383200,7.59
1987-04-02,129.88,130.00,127.62,128.50,2684800,7.42
1987-04-01,127.50,129.62,127.50,129.38,3328000,7.47
1987-03-31,130.12,130.25,128.62,129.38,2939200,7.47
1987-03-30,128.12,130.50,128.12,128.88,4715200,7.44
1987-03-27,134.00,134.50,132.25,132.62,3179200,7.66
1987-03-26,132.25,133.75,132.12,132.75,2245600,7.67
1987-03-25,132.50,133.25,131.50,131.75,2608800,7.61
1987-03-24,133.50,133.88,132.25,132.88,2948800,7.67
1987-03-23,131.50,133.50,131.00,133.25,3938400,7.70
1987-03-20,129.38,131.75,127.88,131.75,4678400,7.61
1987-03-19,125.62,129.12,125.50,128.25,2908800,7.41
1987-03-18,126.88,127.25,123.50,125.75,3558400,7.26
1987-03-17,123.50,126.50,123.12,126.12,2354400,7.28
1987-03-16,124.00,124.38,122.50,123.50,2668000,7.13
1987-03-13,124.88,124.88,124.00,124.25,2512000,7.18
1987-03-12,124.75,127.88,124.38,124.38,4908000,7.18
1987-03-11,125.88,126.00,124.75,124.75,3126400,7.21
1987-03-10,125.12,126.12,124.62,125.38,3114400,7.24
1987-03-09,126.62,126.75,125.12,125.25,2873600,7.23
1987-03-06,128.00,128.00,126.25,126.88,4113600,7.33
1987-03-05,127.50,128.50,127.12,127.50,3836000,7.36
1987-03-04,127.12,128.25,126.75,126.88,3701600,7.33
1987-03-03,127.25,127.38,126.50,126.75,1490400,7.32
1987-03-02,127.75,128.75,127.12,127.12,2917600,7.34
1987-02-27,127.00,127.75,126.50,127.50,1526400,7.36
1987-02-26,127.75,128.25,126.62,126.62,1849600,7.31
1987-02-25,128.25,129.75,126.75,127.50,1789600,7.36
1987-02-24,127.00,128.25,126.62,127.00,2237600,7.34
1987-02-23,130.50,131.12,125.00,126.75,4728800,7.32
1987-02-20,133.00,133.12,130.50,130.50,4262400,7.48
1987-02-19,132.75,133.38,132.25,132.88,3436800,7.62
1987-02-18,133.00,133.25,131.50,132.75,6594400,7.61
1987-02-17,132.00,132.75,130.62,132.00,5120000,7.57
1987-02-13,131.25,132.00,129.62,130.12,2460000,7.46
1987-02-12,131.00,139.00,128.75,131.25,5428800,7.53
1987-02-11,129.38,132.00,129.12,131.00,2304000,7.51
1987-02-10,130.00,130.88,128.00,129.62,3477600,7.43
1987-02-09,129.00,130.38,128.62,130.38,2513600,7.48
1987-02-06,128.50,129.75,128.50,129.00,1961600,7.40
1987-02-05,129.88,130.00,128.00,129.00,3535200,7.40
1987-02-04,129.00,129.50,127.50,129.12,2799200,7.40
1987-02-03,131.38,131.88,128.75,129.25,2954400,7.41
1987-02-02,128.88,131.50,128.25,130.25,2248000,7.47
1987-01-30,130.00,130.00,127.62,129.38,2878400,7.42
1987-01-29,133.88,133.88,129.75,130.25,3674400,7.47
1987-01-28,131.75,132.12,131.00,131.75,3920800,7.56
1987-01-27,129.75,131.75,129.50,131.25,4955200,7.53
1987-01-26,127.50,130.75,127.50,128.75,5594400,7.38
1987-01-23,134.50,139.75,126.00,126.75,8240000,7.27
1987-01-22,129.50,134.25,129.25,134.00,3047200,7.68
1987-01-21,129.12,132.25,129.12,129.38,3151200,7.42
1987-01-20,128.25,131.50,128.12,130.38,3101600,7.48
1987-01-19,126.50,129.50,124.25,128.50,2957600,7.37
1987-01-16,124.88,126.75,123.50,125.50,7068800,7.20
1987-01-15,122.00,125.50,121.25,124.50,4736000,7.14
1987-01-14,117.88,120.25,117.62,120.12,3029600,6.89
1987-01-13,118.25,118.88,117.50,117.75,2048800,6.75
1987-01-12,119.25,119.88,118.62,118.88,2748800,6.82
1987-01-09,119.62,121.00,119.25,119.50,3104800,6.85
1987-01-08,120.00,120.50,119.00,120.12,4076800,6.89
1987-01-07,119.25,120.62,118.50,120.38,3688800,6.90
1987-01-06,119.75,120.25,119.00,119.62,3720000,6.86
1987-01-05,120.00,120.50,118.88,119.12,3853600,6.83
1987-01-02,117.38,118.88,117.38,117.88,1724000,6.76
1986-12-31,117.00,117.75,116.50,116.62,1249600,6.69
1986-12-30,117.00,117.38,116.25,116.88,1193600,6.70
1986-12-29,117.50,117.50,116.38,117.12,1320800,6.72
1986-12-26,117.62,118.00,117.38,117.75,860000,6.75
1986-12-24,117.50,118.88,117.25,117.62,1450400,6.75
1986-12-23,117.00,117.75,116.50,117.75,3522400,6.75
1986-12-22,116.25,118.00,116.12,117.50,2221600,6.74
1986-12-19,116.38,117.38,115.75,116.25,7096800,6.67
1986-12-18,115.88,116.38,115.75,116.25,1728800,6.67
1986-12-17,116.50,116.62,115.12,115.88,1932800,6.64
1986-12-16,115.00,116.88,114.75,116.25,3128800,6.67
1986-12-15,113.75,115.25,113.00,115.25,2187200,6.61
1986-12-12,114.62,115.00,114.12,114.62,1072800,6.57
1986-12-11,116.00,116.00,113.00,114.62,2580000,6.57
1986-12-10,115.25,116.88,115.25,116.00,1883200,6.65
1986-12-09,116.00,116.50,115.12,115.25,2059200,6.61
1986-12-08,114.12,117.12,113.62,115.88,2530400,6.64
1986-12-05,114.25,114.62,112.50,114.12,2231200,6.54
1986-12-04,114.50,115.25,114.25,114.50,1668000,6.57
1986-12-03,114.75,116.25,114.12,114.12,4050400,6.54
1986-12-02,113.38,115.50,113.25,115.50,4212000,6.62
1986-12-01,111.25,112.75,110.38,112.75,2525600,6.47
1986-11-28,113.12,113.12,111.75,112.00,953600,6.42
1986-11-26,113.00,113.25,112.00,113.00,1816800,6.48
1986-11-25,113.25,113.88,112.25,113.00,5008800,6.48
1986-11-24,110.25,113.00,110.00,112.50,3713600,6.45
1986-11-21,108.50,110.88,107.75,110.25,5556800,6.32
1986-11-20,107.00,108.00,105.88,108.00,3168000,6.19
1986-11-19,106.50,106.88,105.12,106.50,2399200,6.11
1986-11-18,108.50,108.62,106.00,106.25,1846400,6.09
1986-11-17,108.75,109.75,108.12,108.75,1253600,6.24
1986-11-14,109.75,110.38,109.25,110.38,1920800,6.28
1986-11-13,111.62,111.62,110.00,110.00,1650400,6.26
1986-11-12,112.00,112.00,110.00,111.75,1538400,6.36
1986-11-11,111.00,111.88,110.75,111.50,1253600,6.34
1986-11-10,109.50,111.88,108.88,111.25,2110400,6.33
1986-11-07,108.62,109.50,108.38,109.38,1258400,6.22
1986-11-06,108.75,109.50,108.00,109.25,1645600,6.21
1986-11-05,108.75,109.62,108.50,109.25,2180000,6.21
1986-11-04,108.50,109.12,108.00,109.12,2207200,6.21
1986-11-03,109.62,109.75,108.50,109.00,1699200,6.20
1986-10-31,110.00,110.38,108.50,109.25,1941600,6.21
1986-10-30,111.75,111.75,109.75,110.25,3168800,6.27
1986-10-29,109.75,110.00,109.00,109.25,1097600,6.21
1986-10-28,109.25,110.12,108.75,110.00,2913600,6.26
1986-10-27,108.62,109.50,107.25,109.25,1752800,6.21
1986-10-24,108.25,108.50,107.25,108.00,2276000,6.14
1986-10-23,105.75,109.00,105.50,108.50,2700800,6.17
1986-10-22,105.12,105.75,104.75,105.12,810400,5.98
1986-10-21,105.25,105.50,104.12,104.88,1222400,5.96
1986-10-20,106.88,106.88,104.50,105.00,1684800,5.97
1986-10-17,107.12,107.50,106.50,107.50,2891200,6.11
1986-10-16,107.12,107.75,106.50,107.38,2533600,6.11
1986-10-15,104.00,107.25,103.62,107.25,3152000,6.10
1986-10-14,103.25,104.50,103.12,103.25,4848000,5.87
1986-10-13,102.25,103.38,101.88,103.25,906400,5.87
1986-10-10,101.25,102.25,101.25,102.25,1063200,5.82
1986-10-09,101.50,102.12,101.25,101.62,2571200,5.78
1986-10-08,99.75,101.00,99.50,100.75,3433600,5.73
1986-10-07,100.50,100.88,99.25,100.00,2112000,5.69
1986-10-06,100.25,102.00,100.00,100.75,1071200,5.73
1986-10-03,102.75,102.88,99.62,100.50,1612000,5.72
1986-10-02,101.12,102.25,101.00,101.50,1306400,5.77
1986-10-01,101.00,104.50,100.50,101.50,2151200,5.77
1986-09-30,100.00,101.75,99.75,100.62,2460000,5.72
1986-09-29,100.50,100.75,99.12,99.75,3251200,5.67
1986-09-26,101.50,103.12,100.88,102.25,1152000,5.82
1986-09-25,103.38,103.50,101.62,102.62,1470400,5.84
1986-09-24,103.00,103.75,102.88,103.38,1661600,5.88
1986-09-23,103.00,103.25,102.38,102.88,2238400,5.85
1986-09-22,102.25,103.25,102.00,103.00,2830400,5.86
1986-09-19,102.75,103.00,101.12,101.12,3892800,5.75
1986-09-18,103.38,104.38,101.75,103.75,2141600,5.90
1986-09-17,104.62,105.38,103.62,103.75,2091200,5.90
1986-09-16,103.88,104.50,103.00,104.38,2479200,5.94
1986-09-15,106.25,106.75,104.00,104.62,3042400,5.95
1986-09-12,109.25,109.25,103.50,105.38,8080000,5.99
1986-09-11,111.00,113.00,108.25,108.75,5807200,6.19
1986-09-10,114.50,114.75,113.88,114.38,2479200,6.51
1986-09-09,116.00,116.00,114.25,114.75,3615200,6.53
1986-09-08,112.00,114.25,112.00,114.00,2909600,6.48
1986-09-05,112.75,113.00,111.75,112.12,3403200,6.38
1986-09-04,111.75,112.75,111.12,112.50,2917600,6.40
1986-09-03,109.75,111.38,109.38,111.25,1919200,6.33
1986-09-02,112.25,112.75,110.12,110.12,2434400,6.26
1986-08-29,112.50,113.00,111.38,112.38,1775200,6.39
1986-08-28,112.88,112.88,112.25,112.62,1612800,6.41
1986-08-27,113.00,113.38,112.50,112.88,1700000,6.42
1986-08-26,112.25,113.38,111.50,112.62,3763200,6.41
1986-08-25,112.75,112.75,110.38,111.25,1917600,6.33
1986-08-22,112.75,113.62,112.62,113.12,1923200,6.43
1986-08-21,111.75,113.12,111.50,112.50,2968000,6.40
1986-08-20,109.25,111.50,109.12,111.50,2941600,6.34
1986-08-19,109.75,109.88,109.00,109.62,1376800,6.24
1986-08-18,110.50,110.50,108.62,110.50,3046400,6.28
1986-08-15,112.00,112.00,110.00,111.12,3759200,6.27
1986-08-14,111.75,112.25,111.38,111.62,2120800,6.30
1986-08-13,111.12,112.62,110.88,112.00,1952000,6.32
1986-08-12,110.00,111.38,109.12,111.12,2178400,6.27
1986-08-11,108.50,110.75,108.50,109.50,1966400,6.18
1986-08-08,109.00,109.25,107.62,108.50,1500800,6.12
1986-08-07,109.50,110.50,108.62,109.00,2204800,6.15
1986-08-06,109.00,109.75,108.38,109.75,1248000,6.19
1986-08-05,111.00,111.38,108.88,109.25,1880800,6.16
1986-08-04,109.75,111.38,108.62,111.00,1513600,6.26
1986-08-01,111.00,111.00,109.25,109.88,1188000,6.20
1986-07-31,111.25,112.00,110.25,111.00,1296000,6.26
1986-07-30,110.12,111.25,108.75,111.25,3492800,6.28
1986-07-29,110.12,110.88,109.75,110.50,2749600,6.23
1986-07-28,110.88,111.50,109.00,109.88,2488800,6.20
1986-07-25,111.62,113.25,111.00,111.88,1963200,6.31
1986-07-24,110.25,110.88,110.12,110.75,1287200,6.25
1986-07-23,110.88,110.88,109.88,110.25,1785600,6.22
1986-07-22,108.50,110.75,108.50,110.62,2715200,6.24
1986-07-21,107.50,109.38,107.25,109.12,2458400,6.16
1986-07-18,106.25,109.25,106.00,107.00,4653600,6.04
1986-07-17,106.38,107.38,106.12,106.50,1784800,6.01
1986-07-16,106.75,107.00,105.75,106.12,2518400,5.99
1986-07-15,107.00,108.00,105.75,105.75,5903200,5.97
1986-07-14,107.00,107.25,105.88,106.50,2046400,6.01
1986-07-11,108.00,108.50,107.00,107.38,1526400,6.06
1986-07-10,109.50,109.50,106.50,107.75,3246400,6.08
1986-07-09,108.50,109.50,107.75,109.12,2728000,6.16
1986-07-08,107.00,107.88,106.00,107.62,3328000,6.07
1986-07-07,112.75,112.75,108.25,108.38,2328000,6.11
1986-07-03,114.38,114.38,112.25,112.88,1261600,6.37
1986-07-02,114.62,114.62,113.75,114.00,1208000,6.43
1986-07-01,114.25,115.00,113.75,114.75,1563200,6.47
1986-06-30,113.25,114.75,113.12,113.75,1344800,6.42
1986-06-27,112.00,113.62,111.75,113.12,1648800,6.38
1986-06-26,111.38,112.25,110.25,111.62,2242400,6.30
1986-06-25,110.88,112.00,110.00,111.12,3292000,6.27
1986-06-24,109.75,111.62,109.00,110.62,2059200,6.24
1986-06-23,109.75,110.00,108.75,109.12,1145600,6.16
1986-06-20,109.75,110.12,108.75,110.12,3002400,6.21
1986-06-19,110.88,112.75,109.12,109.38,2558400,6.17
1986-06-18,109.00,111.88,108.25,111.38,3108800,6.28
1986-06-17,109.38,109.38,107.38,108.50,1885600,6.12
1986-06-16,109.00,110.00,108.50,108.75,2882400,6.14
1986-06-13,106.75,108.25,106.50,107.62,2820800,6.07
1986-06-12,106.75,107.62,106.12,106.88,1389600,6.03
1986-06-11,107.00,107.25,105.25,106.75,2140000,6.02
1986-06-10,106.12,107.00,105.50,107.00,2252000,6.04
1986-06-09,108.00,108.12,106.12,106.50,1712000,6.01
1986-06-06,107.38,109.00,107.00,108.25,2760800,6.11
1986-06-05,105.62,107.50,104.75,107.38,1498400,6.06
1986-06-04,106.00,106.62,104.25,105.38,1548800,5.94
1986-06-03,105.25,106.00,104.50,106.00,1770400,5.98
1986-06-02,106.88,107.38,104.50,105.00,2869600,5.92
1986-05-30,105.62,107.75,105.00,106.62,3432800,6.02
1986-05-29,105.50,106.00,105.00,105.50,1542400,5.95
1986-05-28,105.12,105.75,104.00,105.50,3308800,5.95
1986-05-27,103.50,105.50,103.00,104.88,2202400,5.92
1986-05-23,102.00,104.25,101.62,103.12,2601600,5.82
1986-05-22,98.75,101.88,98.50,101.75,2312800,5.74
1986-05-21,100.00,100.00,98.50,98.50,1319200,5.56
1986-05-20,98.50,100.00,98.38,100.00,2056000,5.64
1986-05-19,98.50,99.00,98.00,98.50,1667200,5.56
1986-05-16,100.00,100.25,99.38,99.62,3124000,5.57
1986-05-15,101.62,102.00,99.62,100.62,1932800,5.63
1986-05-14,99.62,102.25,99.50,102.25,3004000,5.72
1986-05-13,99.62,100.38,99.12,99.38,2852000,5.56
1986-05-12,101.12,101.88,99.62,100.00,1507200,5.59
1986-05-09,100.00,101.38,99.62,101.38,2232000,5.67
1986-05-08,101.75,102.50,100.50,100.75,2665600,5.63
1986-05-07,102.12,102.25,100.50,101.25,2525600,5.66
1986-05-06,102.75,102.75,101.75,102.38,1557600,5.72
1986-05-05,102.75,103.12,102.38,102.88,1856000,5.75
1986-05-02,104.12,104.25,101.25,102.00,2824800,5.70
1986-05-01,104.50,104.75,103.62,104.00,2115200,5.81
1986-04-30,105.75,105.75,104.75,104.75,2314400,5.86
1986-04-29,107.25,107.50,105.25,105.75,3289600,5.91
1986-04-28,105.00,106.75,104.75,106.25,1762400,5.94
1986-04-25,102.25,104.62,102.25,104.25,5684800,5.83
1986-04-24,103.12,103.62,102.12,102.12,1922400,5.71
1986-04-23,103.00,103.25,101.50,103.00,2168800,5.76
1986-04-22,105.88,105.88,102.50,103.00,2806400,5.76
1986-04-21,103.25,105.88,103.00,105.25,2587200,5.88
1986-04-18,102.88,104.75,102.25,103.25,5137600,5.77
1986-04-17,102.00,103.38,101.75,102.75,2021600,5.74
1986-04-16,101.00,102.75,100.12,101.75,2367200,5.69
1986-04-15,98.75,100.00,98.50,99.38,1568000,5.56
1986-04-14,98.00,99.88,97.75,99.38,908000,5.56
1986-04-11,98.00,98.50,97.62,97.88,1977600,5.47
1986-04-10,98.00,98.38,97.38,97.75,2224800,5.46
1986-04-09,99.50,100.38,97.50,98.00,2642400,5.48
1986-04-08,98.75,99.00,97.00,99.00,4727200,5.53
1986-04-07,99.25,99.75,97.12,98.25,2074400,5.49
1986-04-04,100.00,100.62,99.00,100.00,2486400,5.59
1986-04-03,102.12,103.00,99.00,100.00,1992800,5.59
1986-04-02,101.00,102.88,100.50,102.25,2139200,5.72
1986-04-01,106.00,106.12,100.50,101.75,3097600,5.69
1986-03-31,105.75,106.88,104.50,105.25,1910400,5.88
1986-03-27,107.75,108.00,104.88,106.38,2616800,5.95
1986-03-26,104.00,107.88,103.88,106.88,2185600,5.98
1986-03-25,103.62,104.25,103.25,103.88,1722400,5.81
1986-03-24,105.00,105.12,102.50,104.25,2188000,5.83
1986-03-21,106.75,106.88,104.00,104.50,4050400,5.84
1986-03-20,104.88,107.75,104.25,106.38,2860800,5.95
1986-03-19,104.50,104.62,103.25,104.00,2037600,5.81
1986-03-18,102.00,104.75,101.75,103.25,2475200,5.77
1986-03-17,102.88,104.00,101.25,102.25,1991200,5.72
1986-03-14,101.88,104.00,99.75,104.00,4125600,5.81
1986-03-13,100.75,102.25,100.00,101.62,2377600,5.68
1986-03-12,101.50,102.50,100.62,101.00,3757600,5.65
1986-03-11,98.50,101.50,97.50,101.50,3731200,5.67
1986-03-10,96.75,98.25,96.50,97.75,1575200,5.46
1986-03-07,96.50,97.00,96.12,96.75,1764000,5.41
1986-03-06,97.50,97.62,96.00,96.25,1865600,5.38
1986-03-05,96.50,96.88,95.25,96.62,1963200,5.40
1986-03-04,97.62,98.75,96.88,97.00,1909600,5.42
1986-03-03,98.50,98.75,97.00,97.62,1677600,5.46
1986-02-28,98.38,99.50,97.00,98.75,3164800,5.52
1986-02-27,95.88,97.75,95.00,97.25,2901600,5.44
1986-02-26,97.12,97.38,95.25,95.62,1880800,5.35
1986-02-25,97.50,97.75,96.62,97.50,1628000,5.45
1986-02-24,98.38,98.62,97.25,97.88,2456000,5.47
1986-02-21,98.75,98.88,97.00,98.62,4286400,5.51
1986-02-20,96.75,98.38,96.75,98.38,2815200,5.50
1986-02-19,98.00,99.25,97.75,98.25,2698400,5.49
1986-02-18,96.88,98.75,96.25,98.25,3674400,5.49
1986-02-14,96.75,96.75,95.75,96.75,2612000,5.41
1986-02-13,95.88,97.00,95.25,97.00,2281600,5.37
1986-02-12,95.00,95.88,94.88,95.88,2651200,5.31
1986-02-11,94.62,95.25,94.38,95.00,1787200,5.26
1986-02-10,94.88,95.00,94.25,95.00,1991200,5.26
1986-02-07,92.75,94.88,92.62,94.75,2463200,5.25
1986-02-06,93.00,93.88,92.75,93.75,2366400,5.19
1986-02-05,91.62,93.00,91.50,93.00,2199200,5.15
1986-02-04,92.25,92.25,91.38,92.00,2646400,5.10
1986-02-03,90.88,92.25,90.50,92.00,2489600,5.10
1986-01-31,88.75,90.88,88.75,90.88,2707200,5.03
1986-01-30,89.00,89.88,88.62,88.75,2471200,4.92
1986-01-29,87.75,89.00,87.50,89.00,2137600,4.93
1986-01-28,86.75,87.50,86.38,87.50,2049600,4.85
1986-01-27,86.88,86.88,86.00,86.50,2287200,4.79
1986-01-24,88.00,88.00,86.38,86.62,3331200,4.80
1986-01-23,89.00,89.00,87.25,87.88,2237600,4.87
1986-01-22,89.50,89.75,89.12,89.25,1277600,4.94
1986-01-21,90.50,90.50,88.25,89.25,2160000,4.94
1986-01-20,90.12,90.25,89.50,90.25,1906400,5.00
1986-01-17,91.75,91.75,89.50,90.38,4460000,5.01
1986-01-16,89.50,91.62,89.12,91.50,3926400,5.07
1986-01-15,88.12,89.25,87.88,89.25,1884800,4.94
1986-01-14,88.75,88.75,87.38,87.88,2643200,4.87
1986-01-13,87.50,88.25,87.38,87.75,2548000,4.86
1986-01-10,88.25,88.62,87.25,88.38,1518400,4.89
1986-01-09,88.12,89.00,87.50,88.50,3260000,4.90
1986-01-08,91.00,91.75,87.38,88.62,3618400,4.91
1986-01-07,88.88,90.50,88.38,90.50,2201600,5.01
1986-01-06,88.75,88.75,87.00,88.38,1900800,4.89
1986-01-03,88.75,89.25,88.00,88.50,1094400,4.90
1986-01-02,89.75,89.75,88.50,88.62,1276000,4.91
1985-12-31,90.38,90.38,89.25,89.75,1622400,4.97
1985-12-30,91.00,91.00,89.62,90.25,1920000,5.00
1985-12-27,90.62,91.25,90.50,90.75,758400,5.03
1985-12-26,90.12,90.38,89.75,90.12,1580800,4.99
1985-12-24,90.12,90.38,90.00,90.00,1644000,4.98
1985-12-23,90.38,90.88,90.00,90.25,1688800,5.00
1985-12-20,90.38,91.62,90.00,90.38,4937600,5.01
1985-12-19,89.12,90.62,89.00,90.12,3604800,4.99
1985-12-18,90.25,91.12,88.75,89.00,3040000,4.93
1985-12-17,91.00,91.62,90.12,90.62,3153600,5.02
1985-12-16,88.62,91.00,88.50,90.00,2834400,4.98
1985-12-13,88.50,89.75,88.25,88.62,5202400,4.91
1985-12-12,89.12,89.38,88.38,88.88,2279200,4.92
1985-12-11,89.25,89.62,88.75,89.38,2584000,4.95
1985-12-10,88.25,89.62,87.75,89.00,4091200,4.93
1985-12-09,85.50,87.25,85.50,87.12,5292000,4.83
1985-12-06,85.25,85.62,84.75,85.12,1931200,4.71
1985-12-05,86.38,86.62,85.62,85.62,3188000,4.74
1985-12-04,84.75,86.25,84.62,86.00,3695200,4.76
1985-12-03,83.75,84.75,83.75,84.62,2505600,4.69
1985-12-02,84.25,85.00,83.88,84.12,1479200,4.66
1985-11-29,84.75,84.75,83.62,84.38,1208000,4.67
1985-11-27,82.75,84.38,82.50,84.38,3679200,4.67
1985-11-26,82.50,82.88,82.12,82.50,1498400,4.57
1985-11-25,82.75,82.75,81.75,82.38,1866400,4.56
1985-11-22,82.50,83.25,82.12,83.00,2760800,4.60
1985-11-21,80.62,82.25,80.50,82.25,3346400,4.56
1985-11-20,80.00,80.62,79.88,80.12,1080800,4.44
1985-11-19,80.12,80.25,79.62,80.00,1364800,4.43
1985-11-18,80.00,80.00,79.25,80.00,1648000,4.43
1985-11-15,81.50,82.25,80.62,80.75,2439200,4.42
1985-11-14,81.12,81.88,81.00,81.62,1676000,4.47
1985-11-13,81.12,81.62,80.75,81.25,1908000,4.45
1985-11-12,80.62,81.50,80.25,81.00,2935200,4.44
1985-11-11,79.62,81.00,79.50,80.88,2215200,4.43
1985-11-08,79.62,80.00,79.62,79.75,1831200,4.37
1985-11-07,80.00,80.12,79.12,79.75,1499200,4.37
1985-11-06,79.75,80.50,79.38,80.50,2200000,4.41
1985-11-05,78.75,79.88,78.62,79.88,1554400,4.38
